Store,Dept,Date,Weekly_Sales,IsHoliday_x,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday_y
3,2,2010-10-15,13618.05,False,B,37392,69.71,2.72,,,,,,215.1293114,7.564,False
3,3,2010-10-15,4271.04,False,B,37392,69.71,2.72,,,,,,215.1293114,7.564,False
3,4,2010-10-15,6863.46,False,B,37392,69.71,2.72,,,,,,215.1293114,7.564,False
3,5,2010-10-15,6027.66,False,B,37392,69.71,2.72,,,,,,215.1293114,7.564,False
3,1,2010-10-22,7665.09,False,B,37392,71.64,2.725,,,,,,215.17838999999998,7.564,False
3,2,2010-10-22,14729.64,False,B,37392,71.64,2.725,,,,,,215.17838999999998,7.564,False
3,3,2010-10-22,4086.16,False,B,37392,71.64,2.725,,,,,,215.17838999999998,7.564,False
3,4,2010-10-22,7078.53,False,B,37392,71.64,2.725,,,,,,215.17838999999998,7.564,False
3,5,2010-10-22,6672.86,False,B,37392,71.64,2.725,,,,,,215.17838999999998,7.564,False
3,1,2010-10-29,11645.78,False,B,37392,72.04,2.716,,,,,,215.22746859999998,7.564,False
3,2,2010-10-29,13421.58,False,B,37392,72.04,2.716,,,,,,215.22746859999998,7.564,False
3,3,2010-10-29,3070.97,False,B,37392,72.04,2.716,,,,,,215.22746859999998,7.564,False
3,4,2010-10-29,7156.28,False,B,37392,72.04,2.716,,,,,,215.22746859999998,7.564,False
3,5,2010-10-29,5389.06,False,B,37392,72.04,2.716,,,,,,215.22746859999998,7.564,False
3,1,2010-11-05,14326.87,False,B,37392,62.94,2.6889999999999996,,,,,,215.2765472,7.564,False
3,2,2010-11-05,18340.04,False,B,37392,62.94,2.6889999999999996,,,,,,215.2765472,7.564,False
3,3,2010-11-05,4191.21,False,B,37392,62.94,2.6889999999999996,,,,,,215.2765472,7.564,False
3,4,2010-11-05,9263.26,False,B,37392,62.94,2.6889999999999996,,,,,,215.2765472,7.564,False
3,5,2010-11-05,9006.17,False,B,37392,62.94,2.6889999999999996,,,,,,215.2765472,7.564,False
3,1,2010-11-12,5003.46,False,B,37392,62.79,2.728,,,,,,215.32562579999998,7.564,False
3,2,2010-11-12,13929.33,False,B,37392,62.79,2.728,,,,,,215.32562579999998,7.564,False
3,3,2010-11-12,3534.32,False,B,37392,62.79,2.728,,,,,,215.32562579999998,7.564,False
3,4,2010-11-12,7144.7,False,B,37392,62.79,2.728,,,,,,215.32562579999998,7.564,False
3,5,2010-11-12,9919.99,False,B,37392,62.79,2.728,,,,,,215.32562579999998,7.564,False
3,1,2010-11-19,5848.35,False,B,37392,57.72,2.7710000000000004,,,,,,215.2074519,7.564,False
3,2,2010-11-19,15414.89,False,B,37392,57.72,2.7710000000000004,,,,,,215.2074519,7.564,False
3,3,2010-11-19,3468.65,False,B,37392,57.72,2.7710000000000004,,,,,,215.2074519,7.564,False
3,4,2010-11-19,8687.49,False,B,37392,57.72,2.7710000000000004,,,,,,215.2074519,7.564,False
3,5,2010-11-19,9856.68,False,B,37392,57.72,2.7710000000000004,,,,,,215.2074519,7.564,False
3,1,2010-11-26,5111.38,True,B,37392,68.71,2.735,,,,,,215.06140249999999,7.564,True
3,2,2010-11-26,14051.23,True,B,37392,68.71,2.735,,,,,,215.06140249999999,7.564,True
3,3,2010-11-26,4411.18,True,B,37392,68.71,2.735,,,,,,215.06140249999999,7.564,True
3,4,2010-11-26,9123.35,True,B,37392,68.71,2.735,,,,,,215.06140249999999,7.564,True
3,5,2010-11-26,40342.94,True,B,37392,68.71,2.735,,,,,,215.06140249999999,7.564,True
3,1,2010-12-03,7442.48,False,B,37392,53.76,2.708,,,,,,214.9153531,7.564,False
3,2,2010-12-03,16093.58,False,B,37392,53.76,2.708,,,,,,214.9153531,7.564,False
3,3,2010-12-03,4732.03,False,B,37392,53.76,2.708,,,,,,214.9153531,7.564,False
3,4,2010-12-03,8544.43,False,B,37392,53.76,2.708,,,,,,214.9153531,7.564,False
3,5,2010-12-03,14779.36,False,B,37392,53.76,2.708,,,,,,214.9153531,7.564,False
3,1,2010-12-10,9361.27,False,B,37392,51.13,2.843,,,,,,214.7693037,7.564,False
3,2,2010-12-10,14645.35,False,B,37392,51.13,2.843,,,,,,214.7693037,7.564,False
3,3,2010-12-10,4251.07,False,B,37392,51.13,2.843,,,,,,214.7693037,7.564,False
3,4,2010-12-10,7992.26,False,B,37392,51.13,2.843,,,,,,214.7693037,7.564,False
3,5,2010-12-10,17023.25,False,B,37392,51.13,2.843,,,,,,214.7693037,7.564,False
3,1,2010-12-17,14138.92,False,B,37392,52.2,2.8689999999999998,,,,,,214.704919,7.564,False
3,2,2010-12-17,15027.83,False,B,37392,52.2,2.8689999999999998,,,,,,214.704919,7.564,False
3,3,2010-12-17,4951.06,False,B,37392,52.2,2.8689999999999998,,,,,,214.704919,7.564,False
3,4,2010-12-17,7911.44,False,B,37392,52.2,2.8689999999999998,,,,,,214.704919,7.564,False
3,5,2010-12-17,26719.89,False,B,37392,52.2,2.8689999999999998,,,,,,214.704919,7.564,False
3,1,2010-12-24,12351.12,False,B,37392,57.16,2.886,,,,,,214.70178280000002,7.564,False
3,2,2010-12-24,16877.14,False,B,37392,57.16,2.886,,,,,,214.70178280000002,7.564,False
3,3,2010-12-24,5107.51,False,B,37392,57.16,2.886,,,,,,214.70178280000002,7.564,False
3,4,2010-12-24,9602.35,False,B,37392,57.16,2.886,,,,,,214.70178280000002,7.564,False
3,5,2010-12-24,35871.07,False,B,37392,57.16,2.886,,,,,,214.70178280000002,7.564,False
3,1,2010-12-31,5375.83,True,B,37392,53.2,2.943,,,,,,214.6986466,7.564,True
3,2,2010-12-31,13584.29,True,B,37392,53.2,2.943,,,,,,214.6986466,7.564,True
3,3,2010-12-31,2771.75,True,B,37392,53.2,2.943,,,,,,214.6986466,7.564,True
3,4,2010-12-31,9594.35,True,B,37392,53.2,2.943,,,,,,214.6986466,7.564,True
3,5,2010-12-31,11422.82,True,B,37392,53.2,2.943,,,,,,214.6986466,7.564,True
3,1,2011-01-07,4150.96,False,B,37392,53.35,2.9760000000000004,,,,,,214.69551040000002,7.551,False
3,2,2011-01-07,15543.04,False,B,37392,53.35,2.9760000000000004,,,,,,214.69551040000002,7.551,False
3,3,2011-01-07,5598.68,False,B,37392,53.35,2.9760000000000004,,,,,,214.69551040000002,7.551,False
3,4,2011-01-07,9060.68,False,B,37392,53.35,2.9760000000000004,,,,,,214.69551040000002,7.551,False
3,5,2011-01-07,9676.66,False,B,37392,53.35,2.9760000000000004,,,,,,214.69551040000002,7.551,False
3,1,2011-01-14,5938.37,False,B,37392,44.76,2.983,,,,,,214.74707290000003,7.551,False
3,2,2011-01-14,13797.81,False,B,37392,44.76,2.983,,,,,,214.74707290000003,7.551,False
3,3,2011-01-14,4556.46,False,B,37392,44.76,2.983,,,,,,214.74707290000003,7.551,False
3,4,2011-01-14,8300.98,False,B,37392,44.76,2.983,,,,,,214.74707290000003,7.551,False
3,5,2011-01-14,8675.61,False,B,37392,44.76,2.983,,,,,,214.74707290000003,7.551,False
3,1,2011-01-21,5514.44,False,B,37392,50.74,3.016,,,,,,215.1268275,7.551,False
3,2,2011-01-21,15655.73,False,B,37392,50.74,3.016,,,,,,215.1268275,7.551,False
3,3,2011-01-21,5060.19,False,B,37392,50.74,3.016,,,,,,215.1268275,7.551,False
3,4,2011-01-21,8313.48,False,B,37392,50.74,3.016,,,,,,215.1268275,7.551,False
3,5,2011-01-21,7436.61,False,B,37392,50.74,3.016,,,,,,215.1268275,7.551,False
3,1,2011-01-28,5934.7,False,B,37392,48.71,3.01,,,,,,215.5065821,7.551,False
3,2,2011-01-28,13876.17,False,B,37392,48.71,3.01,,,,,,215.5065821,7.551,False
3,3,2011-01-28,5401.52,False,B,37392,48.71,3.01,,,,,,215.5065821,7.551,False
3,4,2011-01-28,7480.53,False,B,37392,48.71,3.01,,,,,,215.5065821,7.551,False
3,5,2011-01-28,11660.98,False,B,37392,48.71,3.01,,,,,,215.5065821,7.551,False
3,1,2011-02-04,7522.25,False,B,37392,45.95,2.989,,,,,,215.88633670000002,7.551,False
3,2,2011-02-04,17746.76,False,B,37392,45.95,2.989,,,,,,215.88633670000002,7.551,False
3,3,2011-02-04,4159.78,False,B,37392,45.95,2.989,,,,,,215.88633670000002,7.551,False
3,4,2011-02-04,8826.31,False,B,37392,45.95,2.989,,,,,,215.88633670000002,7.551,False
3,5,2011-02-04,18184.36,False,B,37392,45.95,2.989,,,,,,215.88633670000002,7.551,False
3,1,2011-02-11,11283.98,True,B,37392,43.57,3.022,,,,,,216.26609130000003,7.551,True
3,2,2011-02-11,16535.49,True,B,37392,43.57,3.022,,,,,,216.26609130000003,7.551,True
3,3,2011-02-11,4151.55,True,B,37392,43.57,3.022,,,,,,216.26609130000003,7.551,True
3,4,2011-02-11,8899.61,True,B,37392,43.57,3.022,,,,,,216.26609130000003,7.551,True
3,5,2011-02-11,15155.69,True,B,37392,43.57,3.022,,,,,,216.26609130000003,7.551,True
3,1,2011-02-18,15348.06,False,B,37392,61.58,3.045,,,,,,216.5843571,7.551,False
3,2,2011-02-18,16948.62,False,B,37392,61.58,3.045,,,,,,216.5843571,7.551,False
3,3,2011-02-18,3964.01,False,B,37392,61.58,3.045,,,,,,216.5843571,7.551,False
3,4,2011-02-18,8781.21,False,B,37392,61.58,3.045,,,,,,216.5843571,7.551,False
3,5,2011-02-18,10249.06,False,B,37392,61.58,3.045,,,,,,216.5843571,7.551,False
3,1,2011-02-25,4896.15,False,B,37392,67.4,3.065,,,,,,216.8780275,7.551,False
3,2,2011-02-25,16219.96,False,B,37392,67.4,3.065,,,,,,216.8780275,7.551,False
3,3,2011-02-25,3705.62,False,B,37392,67.4,3.065,,,,,,216.8780275,7.551,False
3,4,2011-02-25,8443.79,False,B,37392,67.4,3.065,,,,,,216.8780275,7.551,False
3,5,2011-02-25,10739.29,False,B,37392,67.4,3.065,,,,,,216.8780275,7.551,False
3,1,2011-03-04,6673.83,False,B,37392,65.11,3.2880000000000003,,,,,,217.17169790000003,7.551,False
3,2,2011-03-04,18932.19,False,B,37392,65.11,3.2880000000000003,,,,,,217.17169790000003,7.551,False
3,3,2011-03-04,3915.23,False,B,37392,65.11,3.2880000000000003,,,,,,217.17169790000003,7.551,False
3,4,2011-03-04,9100.03,False,B,37392,65.11,3.2880000000000003,,,,,,217.17169790000003,7.551,False
3,5,2011-03-04,11156.58,False,B,37392,65.11,3.2880000000000003,,,,,,217.17169790000003,7.551,False
3,1,2011-03-11,6440.67,False,B,37392,61.29,3.4589999999999996,,,,,,217.46536830000002,7.551,False
3,2,2011-03-11,16948.55,False,B,37392,61.29,3.4589999999999996,,,,,,217.46536830000002,7.551,False
3,3,2011-03-11,4078.53,False,B,37392,61.29,3.4589999999999996,,,,,,217.46536830000002,7.551,False
3,4,2011-03-11,7857.41,False,B,37392,61.29,3.4589999999999996,,,,,,217.46536830000002,7.551,False
3,5,2011-03-11,9186.32,False,B,37392,61.29,3.4589999999999996,,,,,,217.46536830000002,7.551,False
3,1,2011-03-18,5850.92,False,B,37392,69.47,3.488,,,,,,217.72352259999997,7.551,False
3,2,2011-03-18,16740.65,False,B,37392,69.47,3.488,,,,,,217.72352259999997,7.551,False
3,3,2011-03-18,2705.53,False,B,37392,69.47,3.488,,,,,,217.72352259999997,7.551,False
3,4,2011-03-18,8332.88,False,B,37392,69.47,3.488,,,,,,217.72352259999997,7.551,False
3,5,2011-03-18,10603.73,False,B,37392,69.47,3.488,,,,,,217.72352259999997,7.551,False
3,1,2011-03-25,6692.63,False,B,37392,72.94,3.4730000000000003,,,,,,217.96747050000002,7.551,False
3,2,2011-03-25,15263.73,False,B,37392,72.94,3.4730000000000003,,,,,,217.96747050000002,7.551,False
3,3,2011-03-25,4418.87,False,B,37392,72.94,3.4730000000000003,,,,,,217.96747050000002,7.551,False
3,4,2011-03-25,7409.92,False,B,37392,72.94,3.4730000000000003,,,,,,217.96747050000002,7.551,False
3,5,2011-03-25,9291.43,False,B,37392,72.94,3.4730000000000003,,,,,,217.96747050000002,7.551,False
3,1,2011-04-01,6389.96,False,B,37392,68.76,3.5239999999999996,,,,,,218.21141839999999,7.574,False
3,2,2011-04-01,14053.93,False,B,37392,68.76,3.5239999999999996,,,,,,218.21141839999999,7.574,False
3,3,2011-04-01,3324.23,False,B,37392,68.76,3.5239999999999996,,,,,,218.21141839999999,7.574,False
3,4,2011-04-01,6464.12,False,B,37392,68.76,3.5239999999999996,,,,,,218.21141839999999,7.574,False
3,5,2011-04-01,9155.98,False,B,37392,68.76,3.5239999999999996,,,,,,218.21141839999999,7.574,False
3,1,2011-04-08,6885.58,False,B,37392,72.55,3.622,,,,,,218.4553663,7.574,False
3,2,2011-04-08,15993.94,False,B,37392,72.55,3.622,,,,,,218.4553663,7.574,False
3,3,2011-04-08,3921.45,False,B,37392,72.55,3.622,,,,,,218.4553663,7.574,False
3,4,2011-04-08,7652.89,False,B,37392,72.55,3.622,,,,,,218.4553663,7.574,False
3,5,2011-04-08,7922.02,False,B,37392,72.55,3.622,,,,,,218.4553663,7.574,False
3,1,2011-04-15,9203.25,False,B,37392,75.88,3.7430000000000003,,,,,,218.6788642,7.574,False
3,2,2011-04-15,14468.88,False,B,37392,75.88,3.7430000000000003,,,,,,218.6788642,7.574,False
3,3,2011-04-15,3740.3,False,B,37392,75.88,3.7430000000000003,,,,,,218.6788642,7.574,False
3,4,2011-04-15,6738.59,False,B,37392,75.88,3.7430000000000003,,,,,,218.6788642,7.574,False
3,5,2011-04-15,8284.38,False,B,37392,75.88,3.7430000000000003,,,,,,218.6788642,7.574,False
3,1,2011-04-22,15862.38,False,B,37392,76.91,3.807,,,,,,218.851237,7.574,False
3,2,2011-04-22,14481.21,False,B,37392,76.91,3.807,,,,,,218.851237,7.574,False
3,3,2011-04-22,3125.65,False,B,37392,76.91,3.807,,,,,,218.851237,7.574,False
3,4,2011-04-22,7770.74,False,B,37392,76.91,3.807,,,,,,218.851237,7.574,False
3,5,2011-04-22,8915.16,False,B,37392,76.91,3.807,,,,,,218.851237,7.574,False
3,1,2011-04-29,9410.55,False,B,37392,78.69,3.81,,,,,,219.0236099,7.574,False
3,2,2011-04-29,15180.97,False,B,37392,78.69,3.81,,,,,,219.0236099,7.574,False
3,3,2011-04-29,3421.34,False,B,37392,78.69,3.81,,,,,,219.0236099,7.574,False
3,4,2011-04-29,7937.53,False,B,37392,78.69,3.81,,,,,,219.0236099,7.574,False
3,5,2011-04-29,6648.26,False,B,37392,78.69,3.81,,,,,,219.0236099,7.574,False
3,1,2011-05-06,5941.28,False,B,37392,69.45,3.906,,,,,,219.1959827,7.574,False
3,2,2011-05-06,17081.58,False,B,37392,69.45,3.906,,,,,,219.1959827,7.574,False
3,3,2011-05-06,4053.3,False,B,37392,69.45,3.906,,,,,,219.1959827,7.574,False
3,4,2011-05-06,9148.49,False,B,37392,69.45,3.906,,,,,,219.1959827,7.574,False
3,5,2011-05-06,7029.25,False,B,37392,69.45,3.906,,,,,,219.1959827,7.574,False
3,1,2011-05-13,4660.39,False,B,37392,79.87,3.8989999999999996,,,,,,219.36835559999997,7.574,False
3,2,2011-05-13,15045.29,False,B,37392,79.87,3.8989999999999996,,,,,,219.36835559999997,7.574,False
3,3,2011-05-13,3609.7,False,B,37392,79.87,3.8989999999999996,,,,,,219.36835559999997,7.574,False
3,4,2011-05-13,7429.21,False,B,37392,79.87,3.8989999999999996,,,,,,219.36835559999997,7.574,False
3,5,2011-05-13,6504.96,False,B,37392,79.87,3.8989999999999996,,,,,,219.36835559999997,7.574,False
3,1,2011-05-20,5142.22,False,B,37392,75.79,3.907,,,,,,219.127216,7.574,False
3,2,2011-05-20,16165.1,False,B,37392,75.79,3.907,,,,,,219.127216,7.574,False
3,3,2011-05-20,4361.71,False,B,37392,75.79,3.907,,,,,,219.127216,7.574,False
3,4,2011-05-20,7944.55,False,B,37392,75.79,3.907,,,,,,219.127216,7.574,False
3,5,2011-05-20,8413.6,False,B,37392,75.79,3.907,,,,,,219.127216,7.574,False
3,1,2011-05-27,5194.21,False,B,37392,84.41,3.786,,,,,,218.8860765,7.574,False
3,2,2011-05-27,16396.82,False,B,37392,84.41,3.786,,,,,,218.8860765,7.574,False
3,3,2011-05-27,2995.51,False,B,37392,84.41,3.786,,,,,,218.8860765,7.574,False
3,4,2011-05-27,7766.26,False,B,37392,84.41,3.786,,,,,,218.8860765,7.574,False
3,5,2011-05-27,6653.54,False,B,37392,84.41,3.786,,,,,,218.8860765,7.574,False
3,1,2011-06-03,4906.27,False,B,37392,84.29,3.699,,,,,,218.6449369,7.574,False
3,2,2011-06-03,18860.29,False,B,37392,84.29,3.699,,,,,,218.6449369,7.574,False
3,3,2011-06-03,4025.84,False,B,37392,84.29,3.699,,,,,,218.6449369,7.574,False
3,4,2011-06-03,9133.57,False,B,37392,84.29,3.699,,,,,,218.6449369,7.574,False
3,5,2011-06-03,9507.02,False,B,37392,84.29,3.699,,,,,,218.6449369,7.574,False
3,1,2011-06-10,4790.03,False,B,37392,84.84,3.648,,,,,,218.4037974,7.574,False
3,2,2011-06-10,17134.57,False,B,37392,84.84,3.648,,,,,,218.4037974,7.574,False
3,3,2011-06-10,5148.98,False,B,37392,84.84,3.648,,,,,,218.4037974,7.574,False
3,4,2011-06-10,8286.39,False,B,37392,84.84,3.648,,,,,,218.4037974,7.574,False
3,5,2011-06-10,10544.82,False,B,37392,84.84,3.648,,,,,,218.4037974,7.574,False
3,1,2011-06-17,5738.3,False,B,37392,86.96,3.637,,,,,,218.35517480000001,7.574,False
3,2,2011-06-17,16598.43,False,B,37392,86.96,3.637,,,,,,218.35517480000001,7.574,False
3,3,2011-06-17,3661.25,False,B,37392,86.96,3.637,,,,,,218.35517480000001,7.574,False
3,4,2011-06-17,7870.95,False,B,37392,86.96,3.637,,,,,,218.35517480000001,7.574,False
3,5,2011-06-17,10359.68,False,B,37392,86.96,3.637,,,,,,218.35517480000001,7.574,False
3,1,2011-06-24,4484.47,False,B,37392,84.94,3.594,,,,,,218.45094,7.574,False
3,2,2011-06-24,16371.62,False,B,37392,84.94,3.594,,,,,,218.45094,7.574,False
3,3,2011-06-24,3310.79,False,B,37392,84.94,3.594,,,,,,218.45094,7.574,False
3,4,2011-06-24,7670.66,False,B,37392,84.94,3.594,,,,,,218.45094,7.574,False
3,5,2011-06-24,8454.46,False,B,37392,84.94,3.594,,,,,,218.45094,7.574,False
3,1,2011-07-01,5273.09,False,B,37392,85.1,3.5239999999999996,,,,,,218.54670519999996,7.567,False
3,2,2011-07-01,17234.09,False,B,37392,85.1,3.5239999999999996,,,,,,218.54670519999996,7.567,False
3,3,2011-07-01,3077.4,False,B,37392,85.1,3.5239999999999996,,,,,,218.54670519999996,7.567,False
3,4,2011-07-01,8429.93,False,B,37392,85.1,3.5239999999999996,,,,,,218.54670519999996,7.567,False
3,5,2011-07-01,9507.79,False,B,37392,85.1,3.5239999999999996,,,,,,218.54670519999996,7.567,False
3,1,2011-07-08,4324.95,False,B,37392,85.38,3.48,,,,,,218.64247039999998,7.567,False
3,2,2011-07-08,18142.08,False,B,37392,85.38,3.48,,,,,,218.64247039999998,7.567,False
3,3,2011-07-08,3704.76,False,B,37392,85.38,3.48,,,,,,218.64247039999998,7.567,False
3,4,2011-07-08,8485.9,False,B,37392,85.38,3.48,,,,,,218.64247039999998,7.567,False
3,5,2011-07-08,8171.98,False,B,37392,85.38,3.48,,,,,,218.64247039999998,7.567,False
3,1,2011-07-15,4985.82,False,B,37392,87.14,3.575,,,,,,218.7275216,7.567,False
3,2,2011-07-15,17280.79,False,B,37392,87.14,3.575,,,,,,218.7275216,7.567,False
3,3,2011-07-15,5610.38,False,B,37392,87.14,3.575,,,,,,218.7275216,7.567,False
3,4,2011-07-15,7904.65,False,B,37392,87.14,3.575,,,,,,218.7275216,7.567,False
3,5,2011-07-15,11397.72,False,B,37392,87.14,3.575,,,,,,218.7275216,7.567,False
3,1,2011-07-22,5176.73,False,B,37392,86.19,3.6510000000000002,,,,,,218.78578810000002,7.567,False
3,2,2011-07-22,16943.33,False,B,37392,86.19,3.6510000000000002,,,,,,218.78578810000002,7.567,False
3,3,2011-07-22,7727.86,False,B,37392,86.19,3.6510000000000002,,,,,,218.78578810000002,7.567,False
3,4,2011-07-22,7795.79,False,B,37392,86.19,3.6510000000000002,,,,,,218.78578810000002,7.567,False
3,5,2011-07-22,9583.34,False,B,37392,86.19,3.6510000000000002,,,,,,218.78578810000002,7.567,False
3,1,2011-07-29,4645.99,False,B,37392,88.07,3.682,,,,,,218.8440545,7.567,False
3,2,2011-07-29,15522.52,False,B,37392,88.07,3.682,,,,,,218.8440545,7.567,False
3,3,2011-07-29,9363.0,False,B,37392,88.07,3.682,,,,,,218.8440545,7.567,False
3,4,2011-07-29,7668.11,False,B,37392,88.07,3.682,,,,,,218.8440545,7.567,False
3,5,2011-07-29,7605.68,False,B,37392,88.07,3.682,,,,,,218.8440545,7.567,False
3,1,2011-08-05,5285.83,False,B,37392,88.45,3.6839999999999997,,,,,,218.90232090000003,7.567,False
3,2,2011-08-05,17813.69,False,B,37392,88.45,3.6839999999999997,,,,,,218.90232090000003,7.567,False
3,3,2011-08-05,13591.15,False,B,37392,88.45,3.6839999999999997,,,,,,218.90232090000003,7.567,False
3,4,2011-08-05,9321.12,False,B,37392,88.45,3.6839999999999997,,,,,,218.90232090000003,7.567,False
3,5,2011-08-05,9502.52,False,B,37392,88.45,3.6839999999999997,,,,,,218.90232090000003,7.567,False
3,1,2011-08-12,4799.63,False,B,37392,88.88,3.638,,,,,,218.96058730000001,7.567,False
3,2,2011-08-12,15778.28,False,B,37392,88.88,3.638,,,,,,218.96058730000001,7.567,False
3,3,2011-08-12,14256.56,False,B,37392,88.88,3.638,,,,,,218.96058730000001,7.567,False
3,4,2011-08-12,8659.67,False,B,37392,88.88,3.638,,,,,,218.96058730000001,7.567,False
3,5,2011-08-12,9235.1,False,B,37392,88.88,3.638,,,,,,218.96058730000001,7.567,False
3,1,2011-08-19,4808.68,False,B,37392,88.44,3.554,,,,,,219.023271,7.567,False
3,2,2011-08-19,16711.34,False,B,37392,88.44,3.554,,,,,,219.023271,7.567,False
3,3,2011-08-19,17710.48,False,B,37392,88.44,3.554,,,,,,219.023271,7.567,False
3,4,2011-08-19,9303.5,False,B,37392,88.44,3.554,,,,,,219.023271,7.567,False
3,5,2011-08-19,10721.28,False,B,37392,88.44,3.554,,,,,,219.023271,7.567,False
3,1,2011-08-26,5625.99,False,B,37392,87.67,3.523,,,,,,219.08669080000004,7.567,False
3,2,2011-08-26,17076.63,False,B,37392,87.67,3.523,,,,,,219.08669080000004,7.567,False
3,3,2011-08-26,16958.55,False,B,37392,87.67,3.523,,,,,,219.08669080000004,7.567,False
3,4,2011-08-26,8137.15,False,B,37392,87.67,3.523,,,,,,219.08669080000004,7.567,False
3,5,2011-08-26,8061.9,False,B,37392,87.67,3.523,,,,,,219.08669080000004,7.567,False
3,1,2011-09-02,5210.03,False,B,37392,89.12,3.533,,,,,,219.1501106,7.567,False
3,2,2011-09-02,18264.92,False,B,37392,89.12,3.533,,,,,,219.1501106,7.567,False
3,3,2011-09-02,7457.63,False,B,37392,89.12,3.533,,,,,,219.1501106,7.567,False
3,4,2011-09-02,8773.88,False,B,37392,89.12,3.533,,,,,,219.1501106,7.567,False
3,5,2011-09-02,8199.19,False,B,37392,89.12,3.533,,,,,,219.1501106,7.567,False
3,1,2011-09-09,5210.02,True,B,37392,81.72,3.5460000000000003,,,,,,219.21353050000002,7.567,True
3,2,2011-09-09,18239.57,True,B,37392,81.72,3.5460000000000003,,,,,,219.21353050000002,7.567,True
3,3,2011-09-09,5107.23,True,B,37392,81.72,3.5460000000000003,,,,,,219.21353050000002,7.567,True
3,4,2011-09-09,7496.08,True,B,37392,81.72,3.5460000000000003,,,,,,219.21353050000002,7.567,True
3,5,2011-09-09,7546.22,True,B,37392,81.72,3.5460000000000003,,,,,,219.21353050000002,7.567,True
3,1,2011-09-16,6041.07,False,B,37392,83.63,3.5260000000000002,,,,,,219.3972867,7.567,False
3,2,2011-09-16,16869.08,False,B,37392,83.63,3.5260000000000002,,,,,,219.3972867,7.567,False
3,3,2011-09-16,4587.47,False,B,37392,83.63,3.5260000000000002,,,,,,219.3972867,7.567,False
3,4,2011-09-16,7885.29,False,B,37392,83.63,3.5260000000000002,,,,,,219.3972867,7.567,False
3,5,2011-09-16,8448.8,False,B,37392,83.63,3.5260000000000002,,,,,,219.3972867,7.567,False
3,1,2011-09-23,7151.93,False,B,37392,80.19,3.467,,,,,,219.7414914,7.567,False
3,2,2011-09-23,16903.48,False,B,37392,80.19,3.467,,,,,,219.7414914,7.567,False
3,3,2011-09-23,4640.47,False,B,37392,80.19,3.467,,,,,,219.7414914,7.567,False
3,4,2011-09-23,7975.07,False,B,37392,80.19,3.467,,,,,,219.7414914,7.567,False
3,5,2011-09-23,8349.1,False,B,37392,80.19,3.467,,,,,,219.7414914,7.567,False
3,1,2011-09-30,6251.24,False,B,37392,82.58,3.355,,,,,,220.08569599999998,7.567,False
3,2,2011-09-30,16265.53,False,B,37392,82.58,3.355,,,,,,220.08569599999998,7.567,False
3,3,2011-09-30,4318.6,False,B,37392,82.58,3.355,,,,,,220.08569599999998,7.567,False
3,4,2011-09-30,7776.41,False,B,37392,82.58,3.355,,,,,,220.08569599999998,7.567,False
3,5,2011-09-30,9712.4,False,B,37392,82.58,3.355,,,,,,220.08569599999998,7.567,False
3,1,2011-10-07,7897.72,False,B,37392,75.54,3.285,,,,,,220.42990069999996,7.197,False
3,2,2011-10-07,18304.81,False,B,37392,75.54,3.285,,,,,,220.42990069999996,7.197,False
3,3,2011-10-07,4583.2,False,B,37392,75.54,3.285,,,,,,220.42990069999996,7.197,False
3,4,2011-10-07,8720.98,False,B,37392,75.54,3.285,,,,,,220.42990069999996,7.197,False
3,5,2011-10-07,16021.72,False,B,37392,75.54,3.285,,,,,,220.42990069999996,7.197,False
3,1,2011-10-14,7205.82,False,B,37392,73.75,3.2739999999999996,,,,,,220.74861669999999,7.197,False
3,2,2011-10-14,16641.16,False,B,37392,73.75,3.2739999999999996,,,,,,220.74861669999999,7.197,False
3,3,2011-10-14,3901.89,False,B,37392,73.75,3.2739999999999996,,,,,,220.74861669999999,7.197,False
3,4,2011-10-14,8549.32,False,B,37392,73.75,3.2739999999999996,,,,,,220.74861669999999,7.197,False
3,5,2011-10-14,14477.35,False,B,37392,73.75,3.2739999999999996,,,,,,220.74861669999999,7.197,False
3,1,2011-10-21,9257.97,False,B,37392,69.03,3.353,,,,,,220.9144005,7.197,False
3,2,2011-10-21,17254.0,False,B,37392,69.03,3.353,,,,,,220.9144005,7.197,False
3,3,2011-10-21,4195.47,False,B,37392,69.03,3.353,,,,,,220.9144005,7.197,False
3,4,2011-10-21,7355.44,False,B,37392,69.03,3.353,,,,,,220.9144005,7.197,False
3,5,2011-10-21,14531.63,False,B,37392,69.03,3.353,,,,,,220.9144005,7.197,False
3,1,2011-10-28,11932.26,False,B,37392,71.04,3.372,,,,,,221.08018419999996,7.197,False
3,2,2011-10-28,15181.86,False,B,37392,71.04,3.372,,,,,,221.08018419999996,7.197,False
3,3,2011-10-28,4439.84,False,B,37392,71.04,3.372,,,,,,221.08018419999996,7.197,False
3,4,2011-10-28,7682.47,False,B,37392,71.04,3.372,,,,,,221.08018419999996,7.197,False
3,5,2011-10-28,10946.62,False,B,37392,71.04,3.372,,,,,,221.08018419999996,7.197,False
3,1,2011-11-04,15836.73,False,B,37392,59.31,3.332,,,,,,221.245968,7.197,False
3,2,2011-11-04,17299.41,False,B,37392,59.31,3.332,,,,,,221.245968,7.197,False
